Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-October-2021,1698.00,1755.00,1650.00,1743.30,1723.964795667159034958,4062,407,7002745.00,4062,100.00,105.00,45.30
14-October-2021,1683.35,1704.70,1668.70,1684.40,1688.853357979051139864,3246,334,5482018.00,3246,100.00,36.00,1.05
13-October-2021,1686.85,1720.00,1664.50,1683.35,1683.749456414311128681,10118,432,17036177.00,10118,100.00,55.50,-3.50
12-October-2021,1695.00,1714.95,1651.35,1686.85,1677.685039370078740157,2286,258,3835188.00,2286,100.00,63.60,-8.15
11-October-2021,1670.00,1698.00,1621.00,1685.90,1677.455193668248548181,252442,1455,423460144.00,252442,100.00,77.00,15.90
8-October-2021,1790.00,1790.00,1671.05,1678.85,1699.189934672150979917,8266,1021,14045504.00,8266,100.00,118.95,-111.15
7-October-2021,1799.35,1799.35,1671.40,1758.95,1753.423063127690100430,5576,543,9777087.00,5576,100.00,127.95,-40.40
6-October-2021,1759.80,1799.35,1750.00,1759.35,1767.516858820970197955,9194,823,16250550.00,9194,100.00,49.35,-0.45
5-October-2021,1674.70,1713.70,1650.00,1713.70,1697.947589098532494758,7632,778,12958736.00,7632,100.00,63.70,39.00
4-October-2021,1590.00,1653.10,1516.35,1632.10,1600.072264506097061952,12219,674,19551283.00,12219,100.00,136.75,42.10
1-October-2021,1584.00,1585.00,1511.40,1574.40,1560.110509697789806044,4434,495,6917530.00,4434,100.00,73.60,-9.60
30-September-2021,1511.00,1567.95,1500.00,1552.35,1531.887626608267177662,7306,943,11191971.00,7306,100.00,67.95,41.35
29-September-2021,1570.00,1580.00,1474.00,1534.20,1555.852195198166762147,19201,1667,29873918.00,19201,100.00,106.00,-35.80
28-September-2021,1578.50,1599.75,1540.00,1551.55,1558.254747693977211068,7372,592,11487454.00,7372,100.00,59.75,-26.95
27-September-2021,1518.30,1585.00,1491.00,1577.70,1524.581438688035780842,5366,732,8180904.00,5366,100.00,94.00,59.40
24-September-2021,1502.00,1564.90,1500.00,1537.65,1518.311462166771384974,11141,1676,16915508.00,11141,100.00,64.90,35.65
23-September-2021,1480.40,1602.00,1480.40,1548.35,1552.951286395472726320,286265,1708,444555600.00,286265,100.00,121.60,67.95
22-September-2021,1560.75,1722.30,1558.30,1558.30,1595.196525206493876388,24577,2144,39205145.00,24577,100.00,164.00,-2.45
21-September-2021,1640.30,1640.30,1640.30,1640.30,1640.299882923565813681,5979,560,9807353.00,5979,100.00,0.00,0.00
